name,url,img,price,quantity,unitPrice,servingSize,kilojoules,protein,fat,fatSaturated,carb,sugar,sodium
Little Tubs of Apple & Strawberry Puree 120g,https://www.coles.com.au/product/spc-little-tubs-of-apple-and-strawberry-puree-120g-4-pack-2834054,https://productimages.coles.com.au/productimages/2/2834054.jpg,4.5,4,9.38,0.12,281,0.4,0.1,0.1,15.4,11.6,43
Diced Peaches In Mango Jelly,https://www.coles.com.au/product/spc-diced-peaches-in-mango-jelly-480g-2898727,https://productimages.coles.com.au/productimages/2/2898727.jpg,4.5,0.48,9.38,0.12,282,0.4,0.1,0.1,15.3,11.6,43
Diced Peaches In Orange Jelly,https://www.coles.com.au/product/spc-diced-peaches-in-orange-jelly-480g-2898738,https://productimages.coles.com.au/productimages/2/2898738.jpg,4.5,0.48,9.38,0.12,284,0.4,0.1,0.1,15.4,11.8,41
Apple & Pear Puree,https://www.coles.com.au/product/spc-apple-and-pear-puree-4-pack-3822662,https://productimages.coles.com.au/productimages/3/3822662.jpg,4.5,4,9.38,0.12,279,0.3,0.1,0.1,15.3,11.8,7
Fruit Salad Less Sugar,https://www.coles.com.au/product/spc-fruit-salad-less-sugar-4-pack-3822673,https://productimages.coles.com.au/productimages/3/3822673.jpg,4.5,4,9.38,0.12,145,0.3,0.1,0.1,7.7,6.9,5
Apricot Less Sugar,https://www.coles.com.au/product/spc-apricot-less-sugar-4-pack-3823031,https://productimages.coles.com.au/productimages/3/3823031.jpg,4.5,4,9.38,0.16,209,0.3,0.1,0.1,11.3,9.1,5
Peach Cup Less Sugar,https://www.coles.com.au/product/spc-peach-cup-less-sugar-4-pack-3823064,https://productimages.coles.com.au/productimages/3/3823064.jpg,4.5,4,9.38,0.12,147,0.3,0.1,0.1,7.8,7,0.5
Tuna Chunks In Springwater,https://www.coles.com.au/product/coles-tuna-chunks-in-springwater-425g-8675260,https://productimages.coles.com.au/productimages/8/8675260.jpg,4,0.425,9.41,0.074,,22.7,,0.3,,,
Tuna Chunks In Olive Oil Blend,https://www.coles.com.au/product/coles-tuna-chunks-in-olive-oil-blend-425g-8675328,https://productimages.coles.com.au/productimages/8/8675328.jpg,4,0.425,9.41,0.074,932,,,2.4,,,
Chicken & Corn Pouch,https://www.coles.com.au/product/hart-and-soul-chicken-and-corn-pouch-400g-3270511,https://productimages.coles.com.au/productimages/3/3270511.jpg,3.8,0.4,9.5,,,,,,,,
Laksa Soup Pouch,https://www.coles.com.au/product/hart-and-soul-laksa-soup-pouch-400g-3270657,https://productimages.coles.com.au/productimages/3/3270657.jpg,3.8,0.4,9.5,,,,,,,,
Coconut Pumpkin Soup Pouch,https://www.coles.com.au/product/hart-and-soul-coconut-pumpkin-soup-pouch-400g-3270679,https://productimages.coles.com.au/productimages/3/3270679.jpg,3.8,0.4,9.5,,,,,,,,
All Natural Pho Soup With Konjac Pouch,https://www.coles.com.au/product/hart-and-soul-all-natural-pho-soup-with-konjac-pouch-400g-3270704,https://productimages.coles.com.au/productimages/3/3270704.jpg,3.8,0.4,9.5,,,,,,,,
Coconut Lentil Soup Pouch,https://www.coles.com.au/product/hart-and-soul-coconut-lentil-soup-pouch-400g-3270715,https://productimages.coles.com.au/productimages/3/3270715.jpg,3.8,0.4,9.5,0.2,467,4,5,3.4,10.9,1.4,300
Gluten Free Spiced Lentil Soup Pouch,https://www.coles.com.au/product/hart-and-soul-gluten-free-spiced-lentil-soup-pouch-400g-3399416,https://productimages.coles.com.au/productimages/3/3399416.jpg,3.8,0.4,9.5,,,,,,,,
Cauliflower & Cashew Soup Pouch,https://www.coles.com.au/product/hart-and-soul-cauliflower-and-cashew-soup-pouch-400g-3948150,https://productimages.coles.com.au/productimages/3/3948150.jpg,3.8,0.4,9.5,,,,,,,,
Pouch Soup Chunky Chickpea & Vegetable,https://www.coles.com.au/product/hart-and-soul-pouch-soup-chunky-chickpea-and-vegetable-400g-4818718,https://productimages.coles.com.au/productimages/4/4818718.jpg,3.8,0.4,9.5,,,,,,,,
Pouch Soup Curried Sweet Potato,https://www.coles.com.au/product/hart-and-soul-pouch-soup-curried-sweet-potato-400g-4818730,https://productimages.coles.com.au/productimages/4/4818730.jpg,3.8,0.4,9.5,,,,,,,,
Real Soup Digest Sweet Potato Carrot & Coconut,https://www.coles.com.au/product/campbells-real-soup-digest-sweet-potato-carrot-and-coconut-515g-4807030,https://productimages.coles.com.au/productimages/4/4807030.jpg,5,0.515,9.7,0.515,163,0.7,1.1,1,6,4,104
Real Soup Energy Tomato Basil & Lentil,https://www.coles.com.au/product/campbells-real-soup-energy-tomato-basil-and-lentil-515g-4807041,https://productimages.coles.com.au/productimages/4/4807041.jpg,5,0.515,9.7,0.515,118,1,0.1,,5.1,3.9,88
Real Soup Immunity Pumpkin & Turmeric,https://www.coles.com.au/product/campbells-real-soup-immunity-pumpkin-and-turmeric-515g-4807052,https://productimages.coles.com.au/productimages/4/4807052.jpg,5,0.515,9.7,0.515,117,0.9,0.2,,5.2,4.8,43
Tuna In Springwater,https://www.coles.com.au/product/coles-tuna-in-springwater-185g-3544130,https://productimages.coles.com.au/productimages/3/3544130.jpg,1.8,0.185,9.73,0.06,,24,1,0.1,,,295
Vegetable Oil Tuna,https://www.coles.com.au/product/coles-vegetable-oil-tuna-185g-5904994,https://productimages.coles.com.au/productimages/5/5904994.jpg,1.8,0.185,9.73,0.06,663.65,24.9,6.5,1.2,0.1,,400
Pineapple Crushed in Syrup,https://www.coles.com.au/product/golden-circle-pineapple-crushed-in-syrup-450g-117755,https://productimages.coles.com.au/productimages/1/117755.jpg,4.4,0.45,9.78,0.11,295,0.5,0.2,,15.8,15.8,2
Australian Pineapple Pieces In Syrup,https://www.coles.com.au/product/golden-circle-australian-pineapple-pieces-in-syrup-450g-117766,https://productimages.coles.com.au/productimages/1/117766.jpg,4.4,0.45,9.78,0.11,290,0.4,0.1,,15.7,15.7,2
Canned Pineapple Slices In Syrup,https://www.coles.com.au/product/golden-circle-canned-pineapple-slices-in-syrup-450g-117777,https://productimages.coles.com.au/productimages/1/117777.jpg,4.4,0.45,9.78,0.11,290,0.4,0.1,,15.8,15.8,2
Fried Mi Goreng Satay Instant Noodles 5 Pack,https://www.coles.com.au/product/indomie-fried-mi-goreng-satay-instant-noodles-5-pack-80g-4605080,https://productimages.coles.com.au/productimages/4/4605080.jpg,3.95,0.08,9.9,0.17,921,4.5,8.6,3.8,30.8,4.6,424
Whipping Cream,https://www.coles.com.au/product/australia's-own-whipping-cream-200ml-3306732,https://productimages.coles.com.au/productimages/3/3306732.jpg,2,0.2,10,0.02,1438,1.8,36,25.9,3.4,2.7,22
Chana Masala Medium,https://www.coles.com.au/product/mtr-chana-masala-medium-300g-2194258,https://productimages.coles.com.au/productimages/2/2194258.jpg,3,0.3,10,,,,,,,,
Dal Makhani Mild,https://www.coles.com.au/product/mtr-dal-makhani-mild-300g-2194270,https://productimages.coles.com.au/productimages/2/2194270.jpg,3,0.3,10,,,,,,,,
Bakers Apple Pie Filling,https://www.coles.com.au/product/ardmona-bakers-apple-pie-filling-400g-5925087,https://productimages.coles.com.au/productimages/5/5925087.jpg,3,0.4,7.5,0.09,227,0.5,0.2,0.1,11.3,10,5
Pineapple Pieces in Natural Juice Canned,https://www.coles.com.au/product/golden-circle-pineapple-pieces-in-natural-juice-canned-440g-117788,https://productimages.coles.com.au/productimages/1/117788.jpg,4.4,0.44,10,0.11,215,0.5,0.1,,11.3,10.5,2
Pineapple Slices in Natural Juice Canned,https://www.coles.com.au/product/golden-circle-pineapple-slices-in-natural-juice-canned-440g-199997,https://productimages.coles.com.au/productimages/1/199997.jpg,4.4,0.44,10,0.11,215,0.5,0.1,,11.3,10.5,2
Fibre Superblend,https://www.coles.com.au/product/mckenzie's-fibre-superblend-375g-6307630,https://productimages.coles.com.au/productimages/6/6307630.jpg,3.9,0.375,10.4,,,,,,,,
Soup Of The Day Mushroom & Thyme Vegetable Soup,https://www.coles.com.au/product/heinz-soup-of-the-day-mushroom-and-thyme-vegetable-soup-430g-1163667,https://productimages.coles.com.au/productimages/1/1163667.jpg,2.25,0.43,5.2,0.43,135,1.1,1.1,0.6,4.4,1.1,275
Soup Of The Day Buttercup Pumpkin Soup,https://www.coles.com.au/product/heinz-soup-of-the-day-buttercup-pumpkin-soup-430g-1163689,https://productimages.coles.com.au/productimages/1/1163689.jpg,2.25,0.43,5.2,0.43,200,0.8,0.4,0.2,9.2,4,275
Soup Of The Day Old Fashioned Chicken Soup,https://www.coles.com.au/product/heinz-soup-of-the-day-old-fashioned-chicken-soup-430g-1163725,https://productimages.coles.com.au/productimages/1/1163725.jpg,2.25,0.43,5.2,0.43,190,2.6,1.1,0.6,6.2,1.2,275
Soup Of The Day Thai Style Chicken Soup,https://www.coles.com.au/product/heinz-soup-of-the-day-thai-style-chicken-soup-430g-1716562,https://productimages.coles.com.au/productimages/1/1716562.jpg,2.25,0.43,5.2,0.43,170,1.7,1.7,1.3,4.3,1.5,270
Soup Of The Day Pea & Ham Soup Pouch,https://www.coles.com.au/product/heinz-soup-of-the-day-pea-and-ham-soup-pouch-430g-1716573,https://productimages.coles.com.au/productimages/1/1716573.jpg,2.25,0.43,5.2,0.43,190,3.2,0.7,0.2,5,2,275
Soup Of The Day 7 Veg With Herbs Vegetable Soup,https://www.coles.com.au/product/heinz-soup-of-the-day-7-veg-with-herbs-vegetable-soup-430g-2289015,https://productimages.coles.com.au/productimages/2/2289015.jpg,2.25,0.43,5.2,0.43,180,0.9,0.7,0.3,7.7,3.3,230
Soup Of The Day Pumpkin & Cauliflower Vegetable Soup,https://www.coles.com.au/product/heinz-soup-of-the-day-pumpkin-and-cauliflower-vegetable-soup-430g-4801453,https://productimages.coles.com.au/productimages/4/4801453.jpg,2.25,0.43,5.2,0.43,170,1,0.8,0.6,6.7,3.1,275
Banana & Passionfruit Fruit Puree Blend Pouch,https://www.coles.com.au/product/coles-banana-and-passionfruit-fruit-puree-blend-pouch-90g-2729402,https://productimages.coles.com.au/productimages/2/2729402.jpg,0.95,0.09,10.56,0.09,265.51,0.41,,,14.6,11.9,6.88
Fruit Puree Mixed Berry,https://www.coles.com.au/product/coles-fruit-puree-mixed-berry-90g-2729413,https://productimages.coles.com.au/productimages/2/2729413.jpg,0.95,0.09,10.56,0.09,269.58,0.34,,,15,11.8,8.93
Mango Fruit Puree Blend Pouch,https://www.coles.com.au/product/coles-mango-fruit-puree-blend-pouch-90g-2729424,https://productimages.coles.com.au/productimages/2/2729424.jpg,0.95,0.09,10.56,0.09,275.26,0.45,,,14.8,11.6,6.09
Strawberry Fruit Puree Blend Pouch,https://www.coles.com.au/product/coles-strawberry-fruit-puree-blend-pouch-90g-2729435,https://productimages.coles.com.au/productimages/2/2729435.jpg,0.95,0.09,10.56,0.09,262.39,0.37,,,14.5,11.5,7.77
Organic Lentil & Vegetable Soup Canned,https://www.coles.com.au/product/amy's-kitchen-organic-lentil-and-vegetable-soup-canned-411g-2303400,https://productimages.coles.com.au/productimages/2/2303400.jpg,3.5,0.411,8.5,0.206,272,2.6,1.6,0.3,10,2,293
Organic Tomato Soup Canned,https://www.coles.com.au/product/amy's-kitchen-organic-tomato-soup-canned-411g-2303411,https://productimages.coles.com.au/productimages/2/2303411.jpg,3.5,0.411,8.5,0.206,243,1.3,1.7,1,9.4,6.5,276
Plant Based Organic Indian Golden Lentil Soup,https://www.coles.com.au/product/amy's-kitchen-plant-based-organic-indian-golden-lentil-soup-408g-3465601,https://productimages.coles.com.au/productimages/3/3465601.jpg,3.5,0.408,8.6,0.204,353,3.2,3.9,0.6,9.1,1.2,295
Pacific Tuna Chilli,https://www.coles.com.au/product/coles-pacific-tuna-chilli-185g-3614020,https://productimages.coles.com.au/productimages/3/3614020.jpg,2,0.185,10.81,0.075,696.4,26.2,6.6,0.8,0.4,0.2,360
Pacific Tuna In Olive Oil,https://www.coles.com.au/product/coles-pacific-tuna-in-olive-oil-185g-3614042,https://productimages.coles.com.au/productimages/3/3614042.jpg,2,0.185,10.81,0.075,696.12,26.1,6.79,0.91,0.07,,309
Pacific Tuna In Spring Water,https://www.coles.com.au/product/coles-pacific-tuna-in-spring-water-185g-3614064,https://productimages.coles.com.au/productimages/3/3614064.jpg,2,0.185,10.81,0.075,447.34,25.4,0.42,0.17,,,254
Sliced Mushrooms in Butter Sauce,https://www.coles.com.au/product/edgell-sliced-mushrooms-in-butter-sauce-220g-131905,https://productimages.coles.com.au/productimages/1/131905.jpg,2.4,0.22,10.91,0.11,139,1.1,1.1,0.8,4.2,0.2,305
Baked Beans In Tomato Sauce 4 pack,https://www.coles.com.au/product/heinz-baked-beans-in-tomato-sauce-4-pack-130g-6025525,https://productimages.coles.com.au/productimages/6/6025525.jpg,5.7,0.13,10.96,,,,,,,,
Organic Split Pea Soup Canned,https://www.coles.com.au/product/amy's-kitchen-organic-split-pea-soup-canned-400g-2303397,https://productimages.coles.com.au/productimages/2/2303397.jpg,3.5,0.4,8.8,0.2,203,2.9,0.4,0.02,8.3,1.5,293
French Onion Soup,https://www.coles.com.au/product/coles-french-onion-soup-40g-129619,https://productimages.coles.com.au/productimages/1/129619.jpg,0.45,0.04,11.3,0.25,51.32,0.2,0.03,0.01,2.75,,269.92
Kitchen Canned Soup Organic Mushroom Bisque,https://www.coles.com.au/product/amys-kitchen-canned-soup-organic-mushroom-bisque-391g-4801431,https://productimages.coles.com.au/productimages/4/4801431.jpg,3.5,0.391,9,,,,,,,,
2 Minute Beef Flavour Noodles 12 Pack,https://www.coles.com.au/product/maggi-2-minute-beef-flavour-noodles-12-pack-888g-1616637,https://productimages.coles.com.au/productimages/1/1616637.jpg,10,0.888,11.3,0.38,360,2,3.1,1.5,12.1,1,240
Cocktail Frankfurts 25 pack,https://www.coles.com.au/product/plumrose-cocktail-frankfurts-25-pack-400g-134765,https://productimages.coles.com.au/productimages/1/134765.jpg,5.7,0.4,14.25,0.051,901,14.1,16.5,5.9,2.9,0.3,860
Artichoke Hearts,https://www.coles.com.au/product/always-fresh-artichoke-hearts-400g-132475,https://productimages.coles.com.au/productimages/1/132475.jpg,4.6,0.4,11.5,0.05,128,1.8,0.5,0.2,2.8,0.8,323
2 Minute Chicken Flavour Noodles 12 Pack,https://www.coles.com.au/product/maggi-2-minute-chicken-flavour-noodles-12-pack-864g-1616626,https://productimages.coles.com.au/productimages/1/1616626.jpg,10,0.864,11.6,0.38,330,1.9,3,1.4,10.7,1,245
Mexican Style Tuna,https://www.coles.com.au/product/coles-mexican-style-tuna-95g-5905670,https://productimages.coles.com.au/productimages/5/5905670.jpg,1.1,0.095,11.58,0.095,342.29,14.58,,,3.92,1.87,468
Smoke Flavour Tuna,https://www.coles.com.au/product/coles-smoke-flavour-tuna-95g-7475899,https://productimages.coles.com.au/productimages/7/7475899.jpg,1.1,0.095,11.58,0.095,529.82,19.75,,,0.14,0.04,323
Tuna Lemon & Pepper,https://www.coles.com.au/product/coles-tuna-lemon-and-pepper-95g-7475913,https://productimages.coles.com.au/productimages/7/7475913.jpg,1.1,0.095,11.58,0.095,659.46,22.6,,,2.34,1.6,344.13
Sweetcorn & Mayonnaise Tuna,https://www.coles.com.au/product/coles-sweetcorn-and-mayonnaise-tuna-95g-7475957,https://productimages.coles.com.au/productimages/7/7475957.jpg,1.1,0.095,11.58,0.095,628.88,16.63,,,5.69,1.99,338
Tuna Sweet Seeded Mustard,https://www.coles.com.au/product/coles-tuna-sweet-seeded-mustard-95g-7752718,https://productimages.coles.com.au/productimages/7/7752718.jpg,1.1,0.095,11.58,0.095,597,15.9,6.6,0.8,4.4,,472
Tuna Mild Indian Curry,https://www.coles.com.au/product/coles-tuna-mild-indian-curry-95g-7752751,https://productimages.coles.com.au/productimages/7/7752751.jpg,1.1,0.095,11.58,0.095,527,11.5,5.7,0.7,6.7,,472
Spicy Chilli Tuna,https://www.coles.com.au/product/coles-spicy-chilli-tuna-95g-7752810,https://productimages.coles.com.au/productimages/7/7752810.jpg,1.1,0.095,11.58,0.095,887.4,19.37,,,0.91,0.12,383
Tuna Onion & Savoury Sauce,https://www.coles.com.au/product/coles-tuna-onion-and-savoury-sauce-95g-7861087,https://productimages.coles.com.au/productimages/7/7861087.jpg,1.1,0.095,11.58,0.095,594,15.8,5.2,0.6,7.3,,444
Tuna Tomato & Basil,https://www.coles.com.au/product/coles-tuna-tomato-and-basil-95g-7861327,https://productimages.coles.com.au/productimages/7/7861327.jpg,1.1,0.095,11.58,0.095,716.52,17.96,,,3.74,2.88,403.3
Tuna Chunks in Springwater,https://www.coles.com.au/product/coles-tuna-chunks-in-springwater-95g-8675281,https://productimages.coles.com.au/productimages/8/8675281.jpg,1.1,0.095,11.58,0.095,460.51,25.5,,,,,295
Tuna Chunks in Olive Oil Blend,https://www.coles.com.au/product/coles-tuna-chunks-in-olive-oil-blend-95g-8675339,https://productimages.coles.com.au/productimages/8/8675339.jpg,1.1,0.095,11.58,0.067,932,,,2.4,,,
Tuna Sandwich Olive Oil Blend,https://www.coles.com.au/product/coles-tuna-sandwich-olive-oil-blend-95g-8675361,https://productimages.coles.com.au/productimages/8/8675361.jpg,1.1,0.095,11.58,0.067,842.3,23.8,,,0.5,,360
Sandwich Tuna In Brine,https://www.coles.com.au/product/coles-sandwich-tuna-in-brine-95g-8675372,https://productimages.coles.com.au/productimages/8/8675372.jpg,1.1,0.095,11.58,0.067,431,22.9,0.9,0.35,1,,333
Carnation Lite Cooking Cream,https://www.coles.com.au/product/nestle-carnation-lite-cooking-cream-300ml-3989624,https://productimages.coles.com.au/productimages/3/3989624.jpg,3.5,0.3,11.67,,,,,,,,
Pacific Tuna Chunks Italian In Olive Oil,https://www.coles.com.au/product/coles-pacific-tuna-chunks-italian-in-olive-oil-425g-3544322,https://productimages.coles.com.au/productimages/3/3544322.jpg,5,0.425,11.76,0.074,696,27.5,5.9,0.8,0.6,,360
Chicken & Vegetable Soup,https://www.coles.com.au/product/australian-organic-chicken-and-vegetable-soup-330g-6126238,https://productimages.coles.com.au/productimages/6/6126238.jpg,3.9,0.33,11.8,,,,,,,,
Roast Pumpkin & Sweet Potato Soup,https://www.coles.com.au/product/australian-organic-roast-pumpkin-and-sweet-potato-soup-330g-6126249,https://productimages.coles.com.au/productimages/6/6126249.jpg,3.9,0.33,11.8,,,,,,,,
8 Vegetable Minestrone Soup,https://www.coles.com.au/product/australian-organic-8-vegetable-minestrone-soup-330g-6126250,https://productimages.coles.com.au/productimages/6/6126250.jpg,3.9,0.33,11.8,,,,,,,,
Tuna Chunks In Brine,https://www.coles.com.au/product/coles-tuna-chunks-in-brine-185g-5377630,https://productimages.coles.com.au/productimages/5/5377630.jpg,2.2,0.185,11.89,0.065,382,20.6,1,0.35,1,,370
Tuna Chunks In Springwater,https://www.coles.com.au/product/coles-tuna-chunks-in-springwater-185g-8675270,https://productimages.coles.com.au/productimages/8/8675270.jpg,2.2,0.185,11.89,0.065,464,25.5,1,0.3,1,,295
Tuna Chunks in Olive Oil Blend,https://www.coles.com.au/product/coles-tuna-chunks-in-olive-oil-blend-185g-8675340,https://productimages.coles.com.au/productimages/8/8675340.jpg,2.2,0.185,11.89,0.065,795.18,23.4,,,,,350
Lentil & Chickpea Soup Kit,https://www.coles.com.au/product/rosella-lentil-and-chickpea-soup-kit-208g-6128969,https://productimages.coles.com.au/productimages/6/6128969.jpg,5,0.208,24,52,234,3,1,1,9.5,1,244
Classic Chilli Soup Kit,https://www.coles.com.au/product/rosella-classic-chilli-soup-kit-208g-6128970,https://productimages.coles.com.au/productimages/6/6128970.jpg,5,0.208,24,52,218,3.6,1,1,7.3,1,313
Enchilada Soup Kit,https://www.coles.com.au/product/rosella-enchilada-soup-kit-208g-6128980,https://productimages.coles.com.au/productimages/6/6128980.jpg,5,0.208,24,52,237,2.9,1,1,9.9,1,74
2 Minute Noodles Chicken Wholegrain 12 Pack,https://www.coles.com.au/product/maggi-2-minute-noodles-chicken-wholegrain-12-pack-828g-2787850,https://productimages.coles.com.au/productimages/2/2787850.jpg,10,0.828,12.1,0.38,250,1.9,1,1,11.9,1,210
Chicken Rice 99% Fat Free,https://www.coles.com.au/product/rice-a-riso-chicken-rice-99percent-fat-free-180g-9428947,https://productimages.coles.com.au/productimages/9/9428947.jpg,2.2,0.18,12.2,0.136,497,3.1,1,1,24.1,1.3,277
Diced Capsicum,https://www.coles.com.au/product/edgell-diced-capsicum-125g-132464,https://productimages.coles.com.au/productimages/1/132464.jpg,1.6,0.125,12.8,0.075,82,0.2,0.2,0.1,3.3,3.2,200
Beef Low Calorie Bone Broth Soup,https://www.coles.com.au/product/hart-and-soul-beef-low-calorie-bone-broth-soup-350g-3715833,https://productimages.coles.com.au/productimages/3/3715833.jpg,4.5,0.35,12.9,,,,,,,,
Chicken Low Calorie Bone Broth Soup,https://www.coles.com.au/product/hart-and-soul-chicken-low-calorie-bone-broth-soup-350g-3715844,https://productimages.coles.com.au/productimages/3/3715844.jpg,4.5,0.35,12.9,,,,,,,,
Easy Mac And Cheese Classic Cheese Pasta Macaroni Noodles,https://www.coles.com.au/product/kraft-easy-mac-and-cheese-classic-cheese-pasta-macaroni-noodles-560g-3221709,https://productimages.coles.com.au/productimages/3/3221709.jpg,7.2,0.56,12.9,187,610,4.6,3.1,1.6,24.1,2.8,185
Chunk Style Tuna in Brine,https://www.coles.com.au/product/john-west-chunk-style-tuna-in-brine-425g-103794,https://productimages.coles.com.au/productimages/1/103794.jpg,5.5,0.425,12.94,0.069,474,25.7,1,0.4,1,1,450
Chunk Style Tuna in Springwater,https://www.coles.com.au/product/john-west-chunk-style-tuna-in-springwater-425g-5079802,https://productimages.coles.com.au/productimages/5/5079802.jpg,5.5,0.425,12.94,0.069,474,25.7,1,0.4,1,1,350
Chunk Style Tuna in Olive Oil Blend,https://www.coles.com.au/product/john-west-chunk-style-tuna-in-olive-oil-blend-425g-5966062,https://productimages.coles.com.au/productimages/5/5966062.jpg,5.5,0.425,12.94,0.082,833,24.3,11.3,1.6,1,1,450
2 Minute Spicy Chicken Flavour Noodles 5 Pack,https://www.coles.com.au/product/maggi-2-minute-spicy-chicken-flavour-noodles-5-pack-380g-3993042,https://productimages.coles.com.au/productimages/3/3993042.jpg,5,0.38,13.2,0.38,360,2.2,3.1,1.5,9,1,250
Fruit Peaches In Juice 2x170g,https://www.coles.com.au/product/goulburn-valley-fruit-peaches-in-juice-2x170g-2-pack-2833700,https://productimages.coles.com.au/productimages/2/2833700.jpg,4.5,2,13.24,0.17,215,0.4,0.1,0.1,11.7,9.7,5
Two Fruits In Juice 2x170g,https://www.coles.com.au/product/goulburn-valley-two-fruits-in-juice-2x170g-2-pack-2833710,https://productimages.coles.com.au/productimages/2/2833710.jpg,4.5,2,13.24,0.17,218,0.3,0.1,0.1,12,9.5,5
